지역,링크아이디,도로명,평균속도
서울특별시 종로구,1000032700,율곡로2길,13
서울특별시 종로구,1000032800,율곡로2길,15.3
서울특별시 종로구,1000033000,종로,9.5
서울특별시 종로구,1000033500,세종대로,16
서울특별시 종로구,1000033700,삼일대로32길,12.7
서울특별시 종로구,1000033800,삼일대로32길,15.8
서울특별시 종로구,1000033900,우정국로,12.6
서울특별시 종로구,1000034200,인왕산로1길,15.2
서울특별시 종로구,1000034300,인왕산로1길,15
서울특별시 종로구,1000034400,새문안로3길,23.3
서울특별시 종로구,1000034500,새문안로3길,20.5
서울특별시 종로구,1000034600,종로1길,12.7
서울특별시 종로구,1000034800,종로,17.2
서울특별시 종로구,1000034900,율곡로,16.7
서울특별시 종로구,1000035200,사직로,16.4
서울특별시 종로구,1000035300,삼청로,8.6
서울특별시 종로구,1000035400,사직로,19.9
서울특별시 종로구,1000035500,사직로,21.9
서울특별시 종로구,1000035600,율곡로,19.1
서울특별시 종로구,1000035700,대학로.창경궁로.사이길,11
서울특별시 종로구,1000035800,대학로.창경궁로.사이길,10.1
서울특별시 종로구,1000035900,필운대로,14.6
서울특별시 종로구,1000036000,필운대로,14.5
서울특별시 종로구,1000036100,대학로.창경궁로.사이길,14.4
서울특별시 종로구,1000036200,대학로.창경궁로.사이길,15.6
서울특별시 종로구,1000036300,낙산성곽서길,15.1
서울특별시 종로구,1000036400,낙산성곽서길,15.3
서울특별시 종로구,1000036500,대학로.창경궁로.사이길,8.5
서울특별시 종로구,1000036600,대학로.창경궁로.사이길,6.2
서울특별시 종로구,1000036700,자하문로9길,15.3
서울특별시 종로구,1000036800,자하문로9길,14.7
서울특별시 종로구,1000036900,자하문로10길,16.9
서울특별시 종로구,1000037000,자하문로10길,14.1
서울특별시 종로구,1000037100,자하문로9길,12.9
서울특별시 종로구,1000037200,자하문로9길,13.3
서울특별시 종로구,1000037300,대학로.창경궁로.사이길,15.5
서울특별시 종로구,1000037400,대학로.창경궁로.사이길,15.4
서울특별시 종로구,1000037500,필운대로,14.3
서울특별시 종로구,1000037600,필운대로,14.1
서울특별시 종로구,1000037700,자하문로7길,11.3
서울특별시 종로구,1000037800,자하문로7길,10.7
서울특별시 종로구,1000037900,북촌로5가길,13.2
서울특별시 종로구,1000038000,북촌로5가길,13.3
서울특별시 종로구,1000038100,필운대로,12.3
서울특별시 종로구,1000038200,필운대로,12
서울특별시 종로구,1000038300,자하문로17길,14.4
서울특별시 종로구,1000038400,자하문로17길,14.1
서울특별시 종로구,1000038500,옥인길,10.3
서울특별시 종로구,1000038600,옥인길,10
서울특별시 종로구,1000038700,자하문로16길,16.2
서울특별시 종로구,1000038800,자하문로16길,16.1
서울특별시 종로구,1000038900,대학로11길,18.2
서울특별시 종로구,1000039000,대학로11길,18.6
서울특별시 종로구,1000039100,창덕궁길,11.2
서울특별시 종로구,1000039200,창덕궁길,11.4
서울특별시 종로구,1000039300,필운대로,13.7
서울특별시 종로구,1000039400,필운대로,11.6
서울특별시 종로구,1000039500,자하문로26길,12.9
서울특별시 종로구,1000039600,자하문로26길,15.1
서울특별시 종로구,1000039800,창경궁로,19.8
서울특별시 종로구,1000039900,창경궁로,7.5
서울특별시 종로구,1000040000,자하문로30길,26.7
서울특별시 종로구,1000040100,자하문로30길,28
서울특별시 종로구,1000040200,창경궁로,6.9
서울특별시 종로구,1000040300,창경궁로,18.3
서울특별시 종로구,1000040400,창경궁로,10.3
서울특별시 종로구,1000040500,창경궁로35길,18.3
서울특별시 종로구,1000040600,창경궁로35길,18
서울특별시 종로구,1000040700,와룡공원길,22.7
서울특별시 종로구,1000040800,와룡공원길,22.7
서울특별시 종로구,1000040900,자하문로35길,29.2
서울특별시 종로구,1000041000,자하문로35길,26.7
서울특별시 종로구,1000041100,자하문로36길,17.9
서울특별시 종로구,1000041200,자하문로36길,14.4
서울특별시 종로구,1000041300,명륜길,10.3
서울특별시 종로구,1000041400,명륜길,9.8
서울특별시 종로구,1000041500,자하문로,20.7
서울특별시 종로구,1000041600,세검정로,14.2
서울특별시 종로구,1000041700,홍지문길,9.9
서울특별시 종로구,1000041800,홍지문길,12.8
서울특별시 종로구,1000041900,홍지문2길,13
서울특별시 종로구,1000042000,홍지문2길,15.9
서울특별시 종로구,1000042100,북악산로.인접길,20.2
서울특별시 종로구,1000042200,북악산로.인접길,10.9
서울특별시 종로구,1000042300,세검정로,21.9
서울특별시 종로구,1000042400,홍지문길,12.5
서울특별시 종로구,1000042500,홍지문길,12.2
서울특별시 종로구,1000042600,진흥로,27.1
서울특별시 종로구,1000043100,평창30길,17.3
서울특별시 종로구,1000043200,평창30길,19.7
서울특별시 종로구,1000043300,평창30길,18.1
서울특별시 종로구,1000043400,평창30길,18.5
서울특별시 종로구,1000043500,비봉4길,17
서울특별시 종로구,1000043600,비봉4길,19.1
서울특별시 종로구,1000043700,비봉4길,13.3
서울특별시 종로구,1000043800,비봉4길,16.4
서울특별시 종로구,1000043900,평창길,19.3
서울특별시 종로구,1000044000,평창길,20.9
서울특별시 종로구,1000044100,평창32길,12.8
서울특별시 종로구,1000044200,평창32길,12.2
서울특별시 종로구,1000044300,비봉길,10.2
서울특별시 종로구,1000044400,비봉길,11.7
서울특별시 종로구,1000044500,평창길,13.7
서울특별시 종로구,1000044600,평창길,14.2
서울특별시 종로구,1000044700,청계천로,12.3
서울특별시 종로구,1000044800,청계천로,14.3
서울특별시 종로구,1000044900,종로,21.5
서울특별시 종로구,1000045000,종로,16.1
서울특별시 종로구,1000045100,자하문로,38.1
서울특별시 종로구,1000045200,자하문로,27.1
서울특별시 종로구,1000045300,평창문화로,16.8
서울특별시 종로구,1000045400,평창문화로,15.2
서울특별시 종로구,1000045500,통일로18길,13.1
서울특별시 종로구,1000045600,통일로18길,11.8
서울특별시 종로구,1000045700,새문안로2길,8.9
서울특별시 종로구,1000045800,새문안로2길,11.5
서울특별시 종로구,1000045900,경교장1길,19.2
서울특별시 종로구,1000046000,경교장1길,12.9
서울특별시 종로구,1000046100,통일로,12.4
서울특별시 종로구,1000046200,통일로,14.3
서울특별시 종로구,1000046300,새문안로2길,8.2
서울특별시 종로구,1000046400,새문안로2길,8.7
서울특별시 종로구,1000046500,종로3길,12
서울특별시 종로구,1000046600,종로3길,11.4
서울특별시 종로구,1000046700,새문안로2길,13.4
서울특별시 종로구,1000046800,새문안로2길,15.6
서울특별시 종로구,1000046900,새문안로5길,13.5
서울특별시 종로구,1000047000,새문안로5길,14.8
서울특별시 종로구,1000047100,지봉로,15.4
서울특별시 종로구,1000047200,지봉로,9.4
서울특별시 종로구,1000047300,청계천로,24.1
서울특별시 종로구,1000047400,난계로,14.2
서울특별시 종로구,1000047500,난계로,14.7
서울특별시 종로구,1000047600,난계로,16.3
서울특별시 종로구,1000047700,난계로,14
서울특별시 종로구,1000047800,난계로,22.8
서울특별시 종로구,1000047900,보문로,11.8
서울특별시 종로구,1000048000,보문로,7
서울특별시 종로구,1000048100,내부순환도로,52.2
서울특별시 종로구,1000048200,내부순환도로,56.1
서울특별시 종로구,1000048300,세검정로,15.3
서울특별시 종로구,1000048400,세검정로,35.5
서울특별시 종로구,1000048500,세검정로,13.7
서울특별시 종로구,1000048600,세검정로,24.6
서울특별시 종로구,1000048701,사직로,44.6
서울특별시 종로구,1000048801,사직로,42.6
서울특별시 종로구,1000048901,사직로,45.2
서울특별시 종로구,1000049001,사직로,45.6
서울특별시 종로구,1000049101,사직로,48.3
서울특별시 종로구,1000049201,사직로,47.4
서울특별시 종로구,1000049301,사직로,32.8
서울특별시 종로구,1000049401,사직로,37
서울특별시 종로구,1000049501,세종대로,23.1
서울특별시 종로구,1000049601,세종대로,22.4
서울특별시 종로구,1000049701,세종대로,13.7
서울특별시 종로구,1000049801,세종대로,27.3
서울특별시 중구,1010000101,새문안로,9.2
서울특별시 중구,1010000102,새문안로,8.3
서울특별시 중구,1010000103,새문안로,18.9
서울특별시 중구,1010000104,새문안로,22.6
서울특별시 중구,1010000201,새문안로,19.6
서울특별시 중구,1010000202,새문안로,21.2
서울특별시 중구,1010000203,새문안로,25.9
서울특별시 중구,1010000204,새문안로,17.8
서울특별시 중구,1010000301,장충단로,36.6
서울특별시 중구,1010000302,장충단로,24.2
서울특별시 중구,1010000400,장충단로,31.4
서울특별시 중구,1010000501,소월로2길,18.6
서울특별시 중구,1010000502,소월로2길,13.6
서울특별시 중구,1010000602,소월로2길,14.1
서울특별시 중구,1010000603,소월로2길,17.7
서울특별시 중구,1010000701,소파로,19.8
서울특별시 중구,1010000801,소파로,17.7
서울특별시 중구,1010000900,,17
서울특별시 중구,1010001000,,12
서울특별시 중구,1010001101,소파로,28.7
서울특별시 중구,1010001102,소파로,20.5
서울특별시 중구,1010001104,소파로,4.6
서울특별시 중구,1010001105,소파로,18.2
서울특별시 중구,1010001201,소파로,28.4
서울특별시 중구,1010001202,소파로,22.6
서울특별시 중구,1010001204,소파로,17.4
서울특별시 중구,1010001205,소파로,8
서울특별시 중구,1010001301,장충단로,31.2
서울특별시 중구,1010001302,장충단로,24.4
서울특별시 중구,1010001303,장충단로,27.1
서울특별시 중구,1010001400,장충단로,15.2
서울특별시 중구,1010001501,동호로,10.3
서울특별시 중구,1010001502,동호로,22.1
서울특별시 중구,1010001602,동호로,25
서울특별시 중구,1010001603,동호로,27.1
서울특별시 중구,1010001604,동호로,11.4
서울특별시 중구,1010001702,다산로,16.9
서울특별시 중구,1010001800,다산로,15.1
서울특별시 중구,1010001901,통일로,7
서울특별시 중구,1010001902,통일로,25.5
서울특별시 중구,1010001903,통일로,25.8
서울특별시 중구,1010002001,통일로,12.3
서울특별시 중구,1010002002,통일로,27.3
서울특별시 중구,1010002003,통일로,33.7
서울특별시 중구,1010002004,통일로,12.9
서울특별시 중구,1010002101,청파로,27.5
서울특별시 중구,1010002102,청파로,24.4
서울특별시 중구,1010002103,청파로,28.1
서울특별시 중구,1010002201,청파로,17.7
서울특별시 중구,1010002202,청파로,27
서울특별시 중구,1010002203,청파로,36.8
서울특별시 중구,1010002204,청파로,15.5
서울특별시 중구,1010002301,소월로,14
서울특별시 중구,1010002401,소월로,17.9
서울특별시 중구,1010002402,소월로,18
서울특별시 중구,1010002504,퇴계로,14.6
서울특별시 중구,1010002505,퇴계로,16.4
서울특별시 중구,1010002506,퇴계로,19.3
서울특별시 중구,1010002507,퇴계로,14.7
서울특별시 중구,1010002508,퇴계로,15.3
서울특별시 중구,1010002603,퇴계로,12.9
서울특별시 중구,1010002604,퇴계로,14.9
서울특별시 중구,1010002605,퇴계로,22
서울특별시 중구,1010002606,퇴계로,18.7
서울특별시 중구,1010002607,퇴계로,15.7
서울특별시 중구,1010002701,소공로,51.3
서울특별시 중구,1010002702,소공로,26.4
서울특별시 중구,1010002703,소공로,13.2
서울특별시 중구,1010002801,소공로,40.3
서울특별시 중구,1010002802,소공로,24.9
서울특별시 중구,1010002803,소공로,9
서울특별시 중구,1010002901,세종대로,5.5
서울특별시 중구,1010002902,세종대로,18.2
서울특별시 중구,1010002903,세종대로,33.7
서울특별시 중구,1010003001,세종대로,17.4
서울특별시 중구,1010003002,세종대로,17.2
서울특별시 중구,1010003103,중림로,8.7
서울특별시 중구,1010003105,중림로,16.2
서울특별시 중구,1010003106,중림로,17
서울특별시 중구,1010003203,중림로,18.7
서울특별시 중구,1010003204,중림로,17.3
서울특별시 중구,1010003205,중림로,12.2
서울특별시 중구,1010003301,삼일대로,50.4
서울특별시 중구,1010003302,삼일대로,41.4
서울특별시 중구,1010003401,삼일대로,49.2
서울특별시 중구,1010003402,삼일대로,26.7
